timestamp,APPversion,rawstack
2026-05-18T12:56:56.42Z,2026.02.2,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] QDateTime::isValid() const at :0
  [4] QDateTime::equals(QDateTime const&) const at :0
  [5] operator==(QDateTime const&, QDateTime const&) at /private/f_resinsight_build/resbuild/qt/6.6.3/gcc_64/include/QtCore/qdatetime.h:526
  [6] operator() at ResInsight/ApplicationLibCode/ProjectDataModel/Flow/RimWellAllocationOverTimePlot.cpp:813
  [7] RimWellAllocationOverTimePlot::setValidTimeStepRangeForCase() at ResInsight/ApplicationLibCode/ProjectDataModel/Flow/RimWellAllocationOverTimePlot.cpp:815
  [8] RimWellAllocationOverTimePlot::setFromSimulationWell(RimSimWellInView*) at ResInsight/ApplicationLibCode/ProjectDataModel/Flow/RimWellAllocationOverTimePlot.cpp:164
  [9] RicShowWellAllocationPlotFeature::onActionTriggered(bool) at ResInsight/ApplicationLibCode/Commands/FlowCommands/RicShowWellAllocationPlotFeature.cpp:99
  [10] caf::CmdFeature::actionTriggered(bool) at ResInsight/Fwk/AppFwk/cafCommand/cafCmdFeature.cpp:176
  [11]  at :0
  [12] QAction::triggered(bool) at :0
  [13] QAction::activate(QAction::ActionEvent) at :0
  [14]  at :0
  [15]  at :0
  [16] QWidget::event(QEvent*) at :0
  [17] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [18] QApplication::notify(QObject*, QEvent*) at :0
  [19] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1823
  [20] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [21] QApplicationPrivate::sendMouseEvent(QWidget*, QMouseEvent*, QWidget*, QWidget*, QWidget**, QPointer<QWidget>&, bool, bool) at :0
  [22]  at :0
  [23]  at :0
  [24] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [25] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1823
  [26] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [27] QGuiApplicationPrivate::processMouseEvent(QWindowSystemInterfacePrivate::MouseEvent*) at :0
  [28] QWindowSystemInterface::sendWindowSystemEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [29]  at :0
  [30] g_main_context_dispatch at :0
  [31] g_main_context_iterate.isra.20 at :0
  [32] g_main_context_iteration at :0
  [33] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [34] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [35]  at :0
  [36] QMenu::exec(QPoint const&, QAction*) at :0
  [37] RiuViewerCommands::displayContextMenu(QMouseEvent*) at ResInsight/ApplicationLibCode/UserInterface/RiuViewerCommands.cpp:648
  [38] QWidget::event(QEvent*) at :0
  [39] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [40] QApplication::notify(QObject*, QEvent*) at :0
  [41] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1823
  [42] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [43] QApplicationPrivate::sendMouseEvent(QWidget*, QMouseEvent*, QWidget*, QWidget*, QWidget**, QPointer<QWidget>&, bool, bool) at :0
  [44]  at :0
  [45]  at :0
  [46] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [47] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1823
  [48] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [49] QGuiApplicationPrivate::processMouseEvent(QWindowSystemInterfacePrivate::MouseEvent*) at :0
  [50] QWindowSystemInterface::sendWindowSystemEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [51]  at :0
  [52] g_main_context_dispatch at :0
  [53] g_main_context_iterate.isra.20 at :0
  [54] g_main_context_iteration at :0
  [55] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [56] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [57] QCoreApplication::exec() at :0
  [58] main at ResInsight/ApplicationExeCode/RiaMain.cpp:226
  [59] __libc_start_main at :0
  [60] _start at :0
  [61]  at :0
"
2026-05-17T14:22:30.752Z,2026.02.2,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] QWidgetPrivate::shouldPaintOnScreen() const at :0
  [4] QWidgetRepaintManager::markNeedsFlush(QWidget*, QRegion const&, QPoint const&) at :0
  [5] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [6] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [7] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [8] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [9] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [10] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [11] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [12] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [13] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [14] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [15] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [16] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [17] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [18] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [19] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [20] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [21] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [22] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [23] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [24] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [25] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [26] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [27] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [28] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [29] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [30] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [31] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [32] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [33] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [34] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [35] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [36] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [37] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [38] QWidgetPrivate::paintSiblingsRecursive(QPaintDevice*, QList<QObject*> const&, int, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [39] QWidgetPrivate::drawWidget(QPaintDevice*, QRegion const&, QPoint const&, QFlags<QWidgetPrivate::DrawWidgetFlag>, QPainter*, QWidgetRepaintManager*) at :0
  [40] QWidgetRepaintManager::paintAndFlush() at :0
  [41] QWidget::event(QEvent*) at :0
  [42] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [43] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1823
  [44] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [45] QCoreApplicationPrivate::sendPostedEvents(QObject*, int, QThreadData*) at :0
  [46]  at :0
  [47] g_main_context_dispatch at :0
  [48] g_main_context_iterate.isra.20 at :0
  [49] g_main_context_iteration at :0
  [50] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [51] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [52] QCoreApplication::exec() at :0
  [53] main at ResInsight/ApplicationExeCode/RiaMain.cpp:226
  [54] __libc_start_main at :0
  [55] _start at :0
  [56]  at :0
"
2026-05-15T16:12:37.528Z,2026.02.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI___poll at :0
  [4] g_main_context_iterate.isra.20 at :0
  [5] g_main_context_iteration at :0
  [6] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [7] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [8] QCoreApplication::exec() at :0
  [9] main at ResInsight/ApplicationExeCode/RiaMain.cpp:226
  [10] __libc_start_main at :0
  [11] _start at :0
  [12]  at :0
"
2026-05-15T13:48:52.152Z,2026.02.2,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] __gnu_cxx::__verbose_terminate_handler() [clone .cold.1] at :0
  [6]  at :0
  [7]  at :0
  [8] __cxxabiv1::__terminate(void (*)()) at :0
  [9] std::terminate() at :0
  [10] __cxa_rethrow at :0
  [11] main at ResInsight/ApplicationExeCode/RiaMain.cpp:232
  [12] __libc_start_main at :0
  [13] _start at :0
  [14]  at :0
"
2026-05-15T12:48:18.26Z,2026.02.2,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] __gnu_cxx::__verbose_terminate_handler() [clone .cold.1] at :0
  [6]  at :0
  [7]  at :0
  [8] __cxxabiv1::__terminate(void (*)()) at :0
  [9] std::terminate() at :0
  [10] __cxa_rethrow at :0
  [11] main at ResInsight/ApplicationExeCode/RiaMain.cpp:232
  [12] __libc_start_main at :0
  [13] _start at :0
  [14]  at :0
"
2026-05-15T12:48:00.397Z,2026.02.2,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] __gnu_cxx::__verbose_terminate_handler() [clone .cold.1] at :0
  [6]  at :0
  [7]  at :0
  [8] __cxxabiv1::__terminate(void (*)()) at :0
  [9] std::terminate() at :0
  [10] __cxa_rethrow at :0
  [11] main at ResInsight/ApplicationExeCode/RiaMain.cpp:232
  [12] __libc_start_main at :0
  [13] _start at :0
  [14]  at :0
"
2026-05-15T12:47:43.092Z,2026.02.2,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] __gnu_cxx::__verbose_terminate_handler() [clone .cold.1] at :0
  [6]  at :0
  [7]  at :0
  [8] __cxxabiv1::__terminate(void (*)()) at :0
  [9] std::terminate() at :0
  [10] __cxa_rethrow at :0
  [11] main at ResInsight/ApplicationExeCode/RiaMain.cpp:232
  [12] __libc_start_main at :0
  [13] _start at :0
  [14]  at :0
"
2026-05-15T09:32:39.436Z,2026.02.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] cvf::GeometryTools::intersectLineSegmentTriangle(cvf::Vector3<double> const&, cvf::Vector3<double> const&, cvf::Vector3<double> const&, cvf::Vector3<double> const&, cvf::Vector3<double> const&, cvf::Vector3<double>*, bool*) at ResInsight/ApplicationLibCode/ReservoirDataModel/cvfGeometryTools.cpp:559
  [4] RigHexIntersectionTools::lineHexCellIntersection(cvf::Vector3<double> const&, cvf::Vector3<double> const&, std::array<cvf::Vector3<double>, 8ul> const&, unsigned long, std::vector<HexIntersectionInfo, std::allocator<HexIntersectionInfo> >*) at ResInsight/ApplicationLibCode/ReservoirDataModel/RigHexIntersectionTools.cpp:57
  [5] RigEclipseWellLogExtractor::calculateIntersection() at ResInsight/ApplicationLibCode/ReservoirDataModel/Well/RigEclipseWellLogExtractor.cpp:85
  [6] RigEclipseWellLogExtractor::RigEclipseWellLogExtractor(gsl::not_null<RigEclipseCaseData const*>, gsl::not_null<RigWellPath const*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) at ResInsight/ApplicationLibCode/ReservoirDataModel/Well/RigEclipseWellLogExtractor.cpp:49
  [7] RigWellPathIntersectionTools::findCellIntersectionInfosAlongPath(RigEclipseCaseData const*, QString const&, std::vector<cvf::Vector3<double>, std::allocator<cvf::Vector3<double> > > const&, std::vector<double, std::allocator<double> > const&) at ResInsight/ApplicationLibCode/ReservoirDataModel/Well/RigWellPathIntersectionTools.cpp:50
  [8] RicWellPathExportMswTableData::generatePerforationIntersections(gsl::not_null<RimWellPath const*>, gsl::not_null<RimPerforationInterval const*>, std::optional<QDateTime> const&, gsl::not_null<RimEclipseCase const*>) at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicWellPathExportMswTableData.cpp:1459
  [9] RicWellPathExportMswTableData::createWellPathSegments(gsl::not_null<RicMswBranch*>, std::vector<WellPathCellIntersectionInfo, std::allocator<WellPathCellIntersectionInfo> > const&, std::vector<RimPerforationInterval const*, std::allocator<RimPerforationInterval const*> > const&, RimWellPath const*, std::optional<QDateTime> const&, RimEclipseCase const*, bool*) at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicWellPathExportMswTableData.cpp:846
  [10] RicWellPathExportMswTableData::generateWellSegmentsForMswExportInfo(RimEclipseCase const*, RimWellPath const*, bool, std::optional<QDateTime> const&, double, std::vector<WellPathCellIntersectionInfo, std::allocator<WellPathCellIntersectionInfo> > const&, gsl::not_null<RicMswExportInfo*>, gsl::not_null<RicMswBranch*>) at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicWellPathExportMswTableData.cpp:603
  [11] RicWellPathExportMswTableData::extractSingleWellMswData[abi:cxx11](RimEclipseCase*, RimWellPath*, bool, RicWellPathExportMswTableData::CompletionType, std::optional<QDateTime> const&) at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicWellPathExportMswTableData.cpp:91
  [12] internal::exportSplitMswData(RicExportCompletionDataSettingsUi const&, QString const&, std::vector<RimWellPath*, std::allocator<RimWellPath*> > const&) at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicWellPathExportMswCompletionsImpl.cpp:151
  [13] RicfExportWellPathCompletions::execute() at ResInsight/ApplicationLibCode/CommandFileInterface/RicfExportWellPathCompletions.cpp:184
  [14] RiaGrpcCommandService::Execute(grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*) at ResInsight/GrpcInterface/RiaGrpcCommandService.cpp:92
  [15] grpc::Status std::__invoke_impl<grpc::Status, grpc::Status (RiaGrpcCommandService::*&)(grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*), RiaGrpcCommandService&, grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*>(std::__invoke_memfun_ref, grpc::Status (RiaGrpcCommandService::*&)(grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*), RiaGrpcCommandService&, grpc::ServerContext*&&, rips::CommandParams const*&&, rips::CommandReply*&&) at /opt/rh/gcc-toolset-13/root/usr/include/c++/13/bits/invoke.h:67
  [16] std::function<grpc::Status (RiaGrpcCommandService&, grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*)>::operator()(RiaGrpcCommandService&, grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*) const at /opt/rh/gcc-toolset-13/root/usr/include/c++/13/bits/std_function.h:591
  [17] RiaGrpcServerImpl::processAllQueuedRequests() at ResInsight/GrpcInterface/RiaGrpcServer.cpp:197
  [18] RiaGrpcApplicationInterface::processRequests() at ResInsight/GrpcInterface/RiaGrpcApplicationInterface.cpp:115
  [19] RiaGrpcConsoleApplication::doIdleProcessing() at ResInsight/ApplicationExeCode/RiaGrpcConsoleApplication.cpp:33
  [20]  at :0
  [21] QTimer::timeout(QTimer::QPrivateSignal) at :0
  [22] QObject::event(QEvent*) at :0
  [23] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [24] QTimerInfoList::activateTimers() at :0
  [25]  at :0
  [26] g_main_context_dispatch at :0
  [27] g_main_context_iterate.isra.20 at :0
  [28] g_main_context_iteration at :0
  [29] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [30] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [31] QCoreApplication::exec() at :0
  [32] main at ResInsight/ApplicationExeCode/RiaMain.cpp:226
  [33] __libc_start_main at :0
  [34] _start at :0
  [35]  at :0
"
2026-05-15T09:25:53.698Z,2026.02.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __read at :0
  [4] _IO_new_file_seekoff at :0
  [5] __GI_fseek at :0
  [6] fortio_fseek__ at ResInsight/ThirdParty/Ert/lib/ecl/fortio.c:756
  [7] ecl_file_scan at ResInsight/ThirdParty/Ert/lib/ecl/ecl_file.cpp:538
  [8] RifEclipseUnifiedRestartFileAccess::openFile() at ResInsight/ApplicationLibCode/FileInterface/RifEclipseUnifiedRestartFileAccess.cpp:100
  [9] RifEclipseUnifiedRestartFileAccess::extractTimestepsFromEclipse() at ResInsight/ApplicationLibCode/FileInterface/RifEclipseUnifiedRestartFileAccess.cpp:151
  [10] RifEclipseUnifiedRestartFileAccess::timeSteps(std::vector<QDateTime, std::allocator<QDateTime> >*, std::vector<double, std::allocator<double> >*) at ResInsight/ApplicationLibCode/FileInterface/RifEclipseUnifiedRestartFileAccess.cpp:205
  [11] RimEclipseResultCase::importGridAndResultMetaData(bool) at ResInsight/ApplicationLibCode/ProjectDataModel/RimEclipseResultCase.cpp:218
  [12] RiaImportEclipseCaseTools::openEclipseCaseShowTimeStepFilterImpl(QString const&, bool, bool, RifReaderSettings&) at ResInsight/ApplicationLibCode/Application/Tools/RiaImportEclipseCaseTools.cpp:372
  [13] RiaImportEclipseCaseTools::openEclipseCasesFromFile(QList<QString> const&, bool, std::map<QString, int, std::less<QString>, std::allocator<std::pair<QString const, int> > >*, bool, RifReaderSettings&) at ResInsight/ApplicationLibCode/Application/Tools/RiaImportEclipseCaseTools.cpp:107
  [14] RicImportGeneralDataFeature::openEclipseCaseFromFileNames(QList<QString> const&, bool, std::vector<int, std::allocator<int> >&, RifReaderSettings&) at ResInsight/ApplicationLibCode/Commands/RicImportGeneralDataFeature.cpp:362
  [15] RicImportGeneralDataFeature::openEclipseFilesFromFileNames(QList<QString> const&, bool, bool, RifReaderSettings&) at ResInsight/ApplicationLibCode/Commands/RicImportGeneralDataFeature.cpp:104
  [16] RicfLoadCase::execute() at ResInsight/ApplicationLibCode/CommandFileInterface/RicfLoadCase.cpp:77
  [17] RiaGrpcCommandService::Execute(grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*) at ResInsight/GrpcInterface/RiaGrpcCommandService.cpp:92
  [18] grpc::Status std::__invoke_impl<grpc::Status, grpc::Status (RiaGrpcCommandService::*&)(grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*), RiaGrpcCommandService&, grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*>(std::__invoke_memfun_ref, grpc::Status (RiaGrpcCommandService::*&)(grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*), RiaGrpcCommandService&, grpc::ServerContext*&&, rips::CommandParams const*&&, rips::CommandReply*&&) at /opt/rh/gcc-toolset-13/root/usr/include/c++/13/bits/invoke.h:67
  [19] std::function<grpc::Status (RiaGrpcCommandService&, grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*)>::operator()(RiaGrpcCommandService&, grpc::ServerContext*, rips::CommandParams const*, rips::CommandReply*) const at /opt/rh/gcc-toolset-13/root/usr/include/c++/13/bits/std_function.h:591
  [20] RiaGrpcServerImpl::processAllQueuedRequests() at ResInsight/GrpcInterface/RiaGrpcServer.cpp:197
  [21] RiaGrpcApplicationInterface::processRequests() at ResInsight/GrpcInterface/RiaGrpcApplicationInterface.cpp:115
  [22] RiaGrpcConsoleApplication::doIdleProcessing() at ResInsight/ApplicationExeCode/RiaGrpcConsoleApplication.cpp:33
  [23]  at :0
  [24] QTimer::timeout(QTimer::QPrivateSignal) at :0
  [25] QObject::event(QEvent*) at :0
  [26] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [27] QTimerInfoList::activateTimers() at :0
  [28]  at :0
  [29] g_main_context_dispatch at :0
  [30] g_main_context_iterate.isra.20 at :0
  [31] g_main_context_iteration at :0
  [32] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [33] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [34] QCoreApplication::exec() at :0
  [35] main at ResInsight/ApplicationExeCode/RiaMain.cpp:226
  [36] __libc_start_main at :0
  [37] _start at :0
  [38]  at :0
"
2026-05-14T22:12:29.805Z,2026.02.2,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI___poll at :0
  [4] g_main_context_iterate.isra.20 at :0
  [5] g_main_context_iteration at :0
  [6] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [7] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [8] QCoreApplication::exec() at :0
  [9] main at ResInsight/ApplicationExeCode/RiaMain.cpp:226
  [10] __libc_start_main at :0
  [11] _start at :0
  [12]  at :0
"
